,Unnamed: 0,level_0,level_1,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,roce_rank,ticker_x,coef_x,r_squared_x,std_x,coef_rank_x,std_rank_x,average_score,ticker_y,coef_y,r_squared_y,std_y,coef_rank_y,std_rank_y,coef_w
882,14121,ITGR,Return on Capital Employed,0.0954,0.0064,0.0425,0.0486,0.1301,0.0749,0.0562,0.0563,0.045,0.059,,708.0,ITGR,0.0,0.00013200403705826425,0.031514669600044995,662.5,417.0,213.10833333333335,ITGR,0.0,0.00013200403705826425,0.031514669600044995,662.5,417.0,0.0
883,14137,ITI,Return on Capital Employed,0.0366,-0.0331,-0.0719,-0.1166,-0.1323,-0.224,-0.0722,0.0065,-0.0743,-0.1776,0.0445,1469.0,ITI,-0.010804242424747998,0.1677002275543713,0.07577997690683207,1057.0,875.0,384.43333333333334,ITI,-0.010804242424747998,0.1677002275543713,0.07577997690683207,991.0,875.0,-0.0018118739131828315
884,14153,ITIC,Return on Capital Employed,0.1274,15.2327,-0.028,0.1368,0.1463,0.169,0.2011,0.2953,0.1029,0.0882,,510.0,ITIC,-0.6329048485147862,0.1610981975403981,4.529184958036048,1230.0,1773.0,365.15000000000003,ITIC,-0.6329048485147862,0.1610981975403981,4.529184958036048,1228.0,1773.0,-0.10195983031031078
885,14169,ITOS,Return on Capital Employed,,,,,-0.8035,-1.2728,-0.1156,0.4417,0.1818,-0.1737,,1465.0,ITOS,,,0.5818789299903088,,1602.0,,ITOS,,,0.5818789299903088,,1602.0,
886,14185,ITRI,Return on Capital Employed,-0.0039,0.0556,0.0792,0.0896,-0.0274,0.0599,-0.0061,-0.0503,-0.0048,0.065,,667.5,ITRI,0.0,0.058283398876153525,0.04686881265831256,662.5,606.0,218.50833333333333,ITRI,0.0,0.058283398876153525,0.04686881265831256,662.5,606.0,0.0
887,14201,IVR,Return on Capital Employed,0.0038,0.0229,0.0265,0.0295,0.0151,0.0163,-0.2066,-0.013,-0.0692,0.2818,,79.0,IVR,0.0,0.021402275470246312,0.1133624492501816,662.5,1114.0,185.05833333333337,IVR,0.0,0.021402275470246312,0.1133624492501816,662.5,1114.0,0.0
888,14217,IVT,Return on Capital Employed,0.0921,0.0244,0.1098,0.0352,0.0437,0.0356,0.0036,0.005,0.0327,0.0387,,907.0,IVT,-0.006360000000302075,0.31941303896712514,0.03232271028240051,994.0,424.0,294.1333333333333,IVT,-0.006360000000302075,0.31941303896712514,0.03232271028240051,1002.0,424.0,-0.002031466927927403
889,14233,IVVD,Return on Capital Employed,,,,,,,-0.6266,-0.4064,-0.5535,-1.1104,,1813.0,IVVD,,,0.2640177681047244,,1429.0,,IVVD,,,0.2640177681047244,,1429.0,
890,14249,JACK,Return on Capital Employed,0.147,0.18,0.213,0.2723,0.3887,0.2541,0.1208,0.2034,0.1033,0.1113,,390.0,JACK,0.0,0.0959177786836316,0.08404692082402543,662.5,931.0,207.00833333333335,JACK,0.0,0.0959177786836316,0.08404692082402543,662.5,931.0,0.0
891,14265,JAKK,Return on Capital Employed,0.1017,0.104,0.0528,-0.3054,-0.1468,-0.1768,0.0427,0.0459,0.2668,0.1553,,245.0,JAKK,0.0,0.07674542123802841,0.16348981497328818,662.5,1283.0,210.10833333333335,JAKK,0.0,0.07674542123802841,0.16348981497328818,662.5,1283.0,0.0
892,14281,JAMF,Return on Capital Employed,,,,,-0.0405,-0.0283,-0.0266,-0.0649,-0.1222,-0.0868,,1369.0,JAMF,,,0.034393252729762756,,457.0,,JAMF,,,0.034393252729762756,,457.0,
893,14297,JANX,Return on Capital Employed,,,,,,0.9552,-0.5046,-0.089,-0.1699,-0.1538,,1447.0,JANX,,,0.49541545555220623,,1576.0,,JANX,,,0.49541545555220623,,1576.0,
894,14313,JBGS,Return on Capital Employed,0.0408,0.0274,0.0339,-0.004,0.0194,0.0201,-0.0014,-0.0029,0.0282,0.002,,1197.5,JBGS,-0.003146060606208913,0.32696863706467827,0.01580305350240896,955.0,215.0,305.5833333333333,JBGS,-0.003146060606208913,0.32696863706467827,0.01580305350240896,958.0,215.0,-0.0010286631485350037
895,14329,JBI,Return on Capital Employed,,,,,,0.0152,0.122,0.0847,0.1675,0.2065,,149.0,JBI,,,0.06628464075485362,,782.0,,JBI,,,0.06628464075485362,,782.0,
896,14345,JBLU,Return on Capital Employed,0.1285,0.1906,0.1816,0.1353,0.0376,0.09,-0.1605,-0.0035,-0.0291,-0.0121,,1236.0,JBLU,-0.02765939394070483,0.5778597527465108,0.10451013539365453,1162.0,1056.0,389.4333333333334,JBLU,-0.02765939394070483,0.5778597527465108,0.10451013539365453,1162.0,1056.0,-0.01598325054369403
897,14361,JBSS,Return on Capital Employed,0.1565,0.164,0.1621,0.198,0.1766,0.1805,0.253,0.2725,0.2577,0.2577,0.2117,100.5,JBSS,0.013864242424883025,0.8065056457126967,0.04434242212599578,187.0,576.0,73.13333333333333,JBSS,0.013864242424883025,0.8065056457126967,0.04434242212599578,116.0,576.0,0.011181589789197647
898,14377,JBT,Return on Capital Employed,0.1232,0.17,0.1297,0.1518,0.149,0.1287,0.1182,0.1019,0.0892,0.2832,,77.0,JBT,0.0,0.043236234826089404,0.05142799723885814,662.5,648.0,161.55833333333337,JBT,0.0,0.043236234826089404,0.05142799723885814,662.5,648.0,0.0
899,14393,JILL,Return on Capital Employed,0.1979,0.0126,0.1237,0.1406,0.1169,-0.2213,-0.5031,-0.0033,0.232,0.2332,,119.0,JILL,0.0,0.00686328405045733,0.22079900271513908,662.5,1381.0,202.40833333333333,JILL,0.0,0.00686328405045733,0.22079900271513908,662.5,1381.0,0.0
900,14409,JJSF,Return on Capital Employed,0.1828,0.1735,0.1699,0.1649,0.1438,0.143,0.0234,0.0776,0.0606,0.1018,,440.0,JJSF,-0.014582424243114827,0.6443638168245923,0.05217844478326275,1099.0,655.0,278.23333333333335,JJSF,-0.014582424243114827,0.6443638168245923,0.05217844478326275,1128.0,655.0,-0.009396386543848936
901,14425,JMSB,Return on Capital Employed,0.0213,0.0205,0.0173,0.0213,0.0212,0.0256,0.0205,0.0188,0.0229,0.0191,,1083.0,JMSB,0.0,0.002700776353344203,0.002177268931482742,662.5,9.0,230.20833333333337,JMSB,0.0,0.002700776353344203,0.002177268931482742,662.5,9.0,0.0
902,14441,JOBY,Return on Capital Employed,,,,,,,-0.2328,-0.1278,-0.2042,-0.4189,,1661.0,JOBY,,,0.10698961106107452,,1070.0,,JOBY,,,0.10698961106107452,,1070.0,
903,14457,JOE,Return on Capital Employed,0.4226,0.0112,0.0347,0.0594,0.0509,0.0547,0.0723,0.1002,0.0817,0.0949,,476.0,JOE,0.0,0.10681011989817368,0.11109883167702528,662.5,1093.0,223.70833333333334,JOE,0.0,0.10681011989817368,0.11109883167702528,662.5,1093.0,0.0
904,14473,JOUT,Return on Capital Employed,0.0797,0.0724,0.1005,0.1816,0.2253,0.1913,0.1677,0.2107,0.1045,0.045,,844.5,JOUT,0.0,0.012175555408838967,0.06116379729872893,662.5,738.0,242.80833333333337,JOUT,0.0,0.012175555408838967,0.06116379729872893,662.5,738.0,0.0
905,14489,JRVR,Return on Capital Employed,0.0268,0.0328,0.0381,0.0237,0.0268,0.0127,0.0044,-0.0389,0.0134,-0.0258,,1274.0,JRVR,-0.006461818182123288,0.5975277485702319,0.024010581000883754,997.0,309.0,325.6333333333333,JRVR,-0.006461818182123288,0.5975277485702319,0.024010581000883754,1055.0,309.0,-0.003861115670034317
906,14505,JSPR,Return on Capital Employed,,,,,,-0.1978,-1.6391,-0.3578,-1.2397,-0.7962,,1790.0,JSPR,,,0.5375852951857966,,1586.0,,JSPR,,,0.5375852951857966,,1586.0,
907,14521,JXN,Return on Capital Employed,,,,,0.0093,-0.0025,-0.004,0.0117,0.0267,0.0035,,1191.0,JXN,,,0.0103098254107429,,133.0,,JXN,,,0.0103098254107429,,133.0,
908,14537,JYNT,Return on Capital Employed,-0.0696,-0.3491,-1.3399,-0.2712,0.0146,0.1119,0.115,0.1036,0.0421,0.0318,,970.0,JYNT,0.07348121212468828,0.2508766138876568,0.42137929896946763,51.0,1544.0,183.54999999999998,JYNT,0.07348121212468828,0.2508766138876568,0.42137929896946763,80.0,1544.0,0.018434717682202426
909,14553,KAI,Return on Capital Employed,0.1088,0.1281,0.1017,0.0837,0.1245,0.0909,0.09,0.1081,0.1569,0.1735,,208.5,KAI,0.0048557575759904685,0.24742270012150813,0.02803910840237257,286.0,370.0,91.78333333333335,KAI,0.0048557575759904685,0.24742270012150813,0.02803910840237257,310.0,370.0,0.0012014246505870308
910,14569,KALU,Return on Capital Employed,0.1098,-0.3217,0.131,0.128,0.1176,0.0774,0.0467,0.013,0.0056,0.0528,,768.0,KALU,0.0,0.015371213111330495,0.12692798588175896,662.5,1164.0,256.45833333333337,KALU,0.0,0.015371213111330495,0.12692798588175896,662.5,1164.0,0.0
911,14585,KALV,Return on Capital Employed,-0.7816,19.9376,-0.9577,-0.8761,-0.5247,-0.2985,-0.3448,-0.1763,-0.4225,-0.6593,-0.6355,1756.0,KALV,0.0,0.14731845811710131,6.154199518288305,662.5,1783.0,386.2083333333333,KALV,0.0,0.14731845811710131,6.154199518288305,662.5,1783.0,0.0
912,14601,KAR,Return on Capital Employed,0.0934,0.1211,0.117,0.1223,0.137,0.0787,0.0295,0.0514,0.0637,0.0044,,1187.0,KAR,-0.01131818181871476,0.6007208223557141,0.04194375400461909,1064.0,548.0,341.1666666666667,KAR,-0.01131818181871476,0.6007208223557141,0.04194375400461909,1099.0,548.0,-0.006799067489709822
913,14617,KBH,Return on Capital Employed,0.0301,0.0345,0.0356,0.0683,0.0887,0.1189,0.1106,0.1733,0.195,0.1505,,263.5,KBH,0.018501212122081383,0.8860539994798425,0.05645430453030132,150.0,693.0,88.5,KBH,0.018501212122081383,0.8860539994798425,0.05645430453030132,88.0,693.0,0.016393072995995153
914,14633,KE,Return on Capital Employed,0.1153,0.1076,0.0836,0.1252,0.1192,0.0873,0.0589,0.1407,0.074,0.116,0.0577,374.0,KE,0.0,0.01551694963320227,0.0243437794929218,662.5,315.0,174.60833333333335,KE,0.0,0.01551694963320227,0.0243437794929218,662.5,315.0,0.0
915,14649,KELYA,Return on Capital Employed,0.0185,0.059,0.1242,0.06,-0.0008,0.0733,-0.0634,0.1077,-0.045,0.018,,1098.5,KELYA,0.0,0.11056701802237978,0.05816789922285315,662.5,707.0,266.65833333333336,KELYA,0.0,0.11056701802237978,0.05816789922285315,662.5,707.0,0.0
916,14665,KFRC,Return on Capital Employed,0.4111,0.2789,0.1984,0.2132,0.2665,0.2498,0.2119,0.2894,0.4485,0.3208,,58.0,KFRC,0.0,0.03127266770202797,0.07962609182924904,662.5,906.0,172.55833333333337,KFRC,0.0,0.03127266770202797,0.07962609182924904,662.5,906.0,0.0
917,14681,KFS,Return on Capital Employed,-0.024,0.0269,-0.0031,-0.0456,-0.0393,0.03,0.0159,0.0138,0.1328,0.1353,,316.0,KFS,0.015232121212840396,0.5269072546488999,0.060272648025451805,176.0,722.0,99.96666666666668,KFS,0.015232121212840396,0.5269072546488999,0.060272648025451805,148.0,722.0,0.008025915170737004
918,14697,KFY,Return on Capital Employed,0.1094,0.1222,0.0339,0.0642,0.1235,0.0836,0.0807,0.0832,0.1829,0.1224,0.0875,361.0,KFY,0.0,0.12797701444362664,0.03883112153930144,662.5,511.0,183.10833333333335,KFY,0.0,0.12797701444362664,0.03883112153930144,662.5,511.0,0.0
919,14713,KIDS,Return on Capital Employed,-0.145,-0.2227,-0.1105,-0.0538,-0.0971,-0.0506,-0.106,-0.0551,-0.0032,-0.0527,,1319.0,KIDS,0.01535818181891057,0.5662419384885538,0.05862269270512913,173.0,711.0,199.16666666666666,KIDS,0.01535818181891057,0.5662419384885538,0.05862269270512913,144.0,711.0,0.008696446644799584
920,14729,KIND,Return on Capital Employed,,,,,,-0.3847,-0.4047,-0.118,-0.1909,-0.2374,,1520.0,KIND,,,0.1110701147924139,,1092.0,,KIND,,,0.1110701147924139,,1092.0,
921,14745,KLG,Return on Capital Employed,,,,,,,0.4067,0.3129,-0.0506,0.1472,,275.5,KLG,,,0.17392088000007358,,1303.0,,KLG,,,0.17392088000007358,,1303.0,
922,14761,KLIC,Return on Capital Employed,0.0906,0.0468,0.0647,0.1081,0.1764,0.0405,0.0736,0.3318,0.3561,0.0549,,747.5,KLIC,0.017817575758417425,0.2114599611291722,0.11129137657518663,158.0,1097.0,158.56666666666663,KLIC,0.017817575758417425,0.2114599611291722,0.11129137657518663,230.0,1097.0,0.0037677038772910296
923,14777,KLTR,Return on Capital Employed,,,,,,2.567,-6.422,-0.261,-0.5792,-0.4026,,1654.0,KLTR,,,2.9393788606438607,,1750.0,,KLTR,,,2.9393788606438607,,1750.0,
924,14793,KMT,Return on Capital Employed,0.0779,-0.1517,-0.0893,0.0552,0.1472,0.1541,0.0173,0.048,0.1088,0.0867,0.0798,517.0,KMT,0.015044848485558973,0.21502209329230926,0.09319084504392049,177.0,987.0,133.5,KMT,0.015044848485558973,0.21502209329230926,0.09319084504392049,238.0,987.0,0.003234974814630519
925,14809,KN,Return on Capital Employed,-0.0284,-0.1606,-0.0075,0.0728,0.0563,0.0534,0.0204,0.076,-0.3819,0.0388,,904.5,KN,0.0,0.007740114196959524,0.1359135832063889,662.5,1195.0,271.65833333333336,KN,0.0,0.007740114196959524,0.1359135832063889,662.5,1195.0,0.0
926,14825,KNF,Return on Capital Employed,,,,,,,inf,0.1055,0.0723,0.1347,,320.0,KNF,,,,,,,KNF,,,,,,
927,14841,KNSA,Return on Capital Employed,,,-0.4419,-2.1579,-0.3702,-0.723,-0.4919,-0.8328,0.0298,-0.036,,1290.5,KNSA,,,0.6417110086275208,,1620.0,,KNSA,,,0.6417110086275208,,1620.0,
928,14857,KNTK,Return on Capital Employed,,,-0.105,-0.0198,-0.0145,-0.0016,-0.2988,0.0364,0.0707,0.0565,,728.0,KNTK,,,0.11230432357549731,,1107.0,,KNTK,,,0.11230432357549731,,1107.0,
929,14873,KOD,Return on Capital Employed,,,-1.7796,4.5309,-0.5205,-0.1364,-0.1258,-0.3182,-0.5316,-0.5952,,1734.0,KOD,,,1.7573141807883983,,1728.0,,KOD,,,1.7573141807883983,,1728.0,
930,14889,KODK,Return on Capital Employed,-0.0261,0.0089,0.0792,0.0124,-0.015,-0.042,-0.3824,0.0328,0.0356,0.0685,,642.5,KODK,0.0,0.0031626624681708737,0.12539460474837025,662.5,1160.0,243.70833333333334,KODK,0.0,0.0031626624681708737,0.12539460474837025,662.5,1160.0,0.0
931,14905,KOP,Return on Capital Employed,0.0407,-0.0302,0.1152,0.1095,0.0895,0.1029,0.1217,0.1164,0.1008,0.1292,,332.0,KOP,0.010724242424749151,0.44309234070785064,0.0462750051323606,225.0,597.0,104.30000000000001,KOP,0.010724242424749151,0.44309234070785064,0.0462750051323606,206.0,597.0,0.004751829678300537
932,14921,KOS,Return on Capital Employed,0.2472,0.0447,-0.0843,-0.0363,0.0136,0.0477,-0.0901,0.0193,0.1137,0.1085,,407.0,KOS,0.0,0.004600279520959205,0.09614322649048136,662.5,1008.0,212.5583333333333,KOS,0.0,0.004600279520959205,0.09614322649048136,662.5,1008.0,0.0
933,14937,KREF,Return on Capital Employed,-0.129,0.0038,0.0062,0.0386,0.0425,0.0494,0.0368,0.0377,0.0353,0.0569,,723.5,KREF,0.012440000000587401,0.48152285141567386,0.05149189839188297,208.0,650.0,142.98333333333332,KREF,0.012440000000587401,0.48152285141567386,0.05149189839188297,176.0,650.0,0.00599014427189383
934,14953,KRG,Return on Capital Employed,0.0109,0.0236,0.0194,0.0232,0.0067,0.0235,0.0137,-0.003,0.0129,0.0255,,1030.0,KRG,0.0,0.018130652278544712,0.008687715464953947,662.5,111.0,230.00833333333333,KRG,0.0,0.018130652278544712,0.008687715464953947,662.5,111.0,0.0
935,14969,KRNY,Return on Capital Employed,0.0106,0.0072,0.0178,0.0134,0.0128,0.0208,0.0209,0.0307,0.0159,0.0809,0.0587,553.5,KRNY,0.004779393939619969,0.459873357159284,0.020243270486756827,287.0,263.0,121.11666666666666,KRNY,0.004779393939619969,0.459873357159284,0.020243270486756827,266.0,263.0,0.0021979159361997717
936,14985,KRO,Return on Capital Employed,0.1073,-0.0118,0.0819,0.2038,0.1882,0.0825,0.0557,0.1003,0.0938,-0.038,,1295.0,KRO,0.0,0.06269792045829625,0.07136338066543653,662.5,838.0,292.85833333333335,KRO,0.0,0.06269792045829625,0.07136338066543653,662.5,838.0,0.0
937,15001,KROS,Return on Capital Employed,,,,,-0.068,-1.9057,-0.1736,-0.2331,-0.3607,-0.4432,,1675.0,KROS,,,0.6268118681514857,,1616.0,,KROS,,,0.6268118681514857,,1616.0,
938,15017,KRRO,Return on Capital Employed,,,,-1.1424,-0.4675,-0.11,-0.1112,-0.1791,-0.8903,-0.4014,,1652.0,KRRO,,,0.3734828510119307,,1517.0,,KRRO,,,0.3734828510119307,,1517.0,
939,15033,KRUS,Return on Capital Employed,,,,0.0536,0.0688,0.0251,-0.1536,-0.0632,-0.0034,0.0065,,1175.0,KRUS,,,0.07096413293534491,,834.0,,KRUS,,,0.07096413293534491,,834.0,
940,15049,KRYS,Return on Capital Employed,,,-0.5344,-0.0965,-0.0871,-0.09,-0.1033,-0.1088,-0.1902,0.0164,,1120.0,KRYS,,,0.15466120180494525,,1256.0,,KRYS,,,0.15466120180494525,,1256.0,
941,15065,KTB,Return on Capital Employed,,,,0.2421,0.1808,0.1502,0.1086,0.2632,0.3101,0.2493,,105.0,KTB,,,0.06543013722393418,,778.0,,KTB,,,0.06543013722393418,,778.0,
942,15081,KTOS,Return on Capital Employed,-0.0204,0.0607,-0.0235,-0.0267,0.0259,0.0388,0.0212,0.0203,-0.0114,0.0177,,1101.5,KTOS,0.0,0.01777186626889171,0.02791799419729147,662.5,366.0,249.90833333333333,KTOS,0.0,0.01777186626889171,0.02791799419729147,662.5,366.0,0.0
943,15097,KURA,Return on Capital Employed,6.5557,-0.2744,-0.4197,-0.4029,-0.3322,-0.2763,-0.1433,-0.2542,-0.3137,-0.3652,,1625.0,KURA,-0.36909696971442135,0.2646354803964833,2.0608359346634075,1227.0,1740.0,474.45,KURA,-0.36909696971442135,0.2646354803964833,2.0608359346634075,1227.0,1740.0,-0.09767615389326215
944,15113,KW,Return on Capital Employed,0.026,0.0393,0.0292,0.0417,0.0652,0.0854,0.0539,0.0897,0.0425,-0.0141,,1241.5,KW,0.0,0.00015866589909707685,0.028745149155988043,662.5,379.0,264.55833333333334,KW,0.0,0.00015866589909707685,0.028745149155988043,662.5,379.0,0.0
945,15129,KWR,Return on Capital Employed,0.1524,0.1275,0.155,0.116,0.1625,0.0204,0.0243,0.0707,0.0161,0.0952,,474.5,KWR,-0.012929090909702855,0.4548744476622275,0.05506164636114688,1087.0,680.0,280.73333333333335,KWR,-0.012929090909702855,0.4548744476622275,0.05506164636114688,1088.0,680.0,-0.005881113086325813
946,15145,KYMR,Return on Capital Employed,,,,,-0.5413,-0.5016,-0.1208,-0.1982,-0.2864,-0.2612,,1539.0,KYMR,,,0.1533167500090363,,1253.0,,KYMR,,,0.1533167500090363,,1253.0,
947,15161,KYTX,Return on Capital Employed,,,,,,,,-0.3788,-0.5234,-1.0851,,1810.0,KYTX,,,0.3046447366286763,,1467.0,,KYTX,,,0.3046447366286763,,1467.0,
948,15177,LAB,Return on Capital Employed,-0.1385,-0.1437,-0.2685,-0.2284,-0.1786,-0.2691,-0.1868,-0.2652,-0.5437,-0.3258,,1596.0,LAB,-0.026878181819447965,0.47302084493806873,0.11225009621376722,1159.0,1105.0,427.3333333333333,LAB,-0.026878181819447965,0.47302084493806873,0.11225009621376722,1148.0,1105.0,-0.012713940274634314
949,15193,LADR,Return on Capital Employed,0.0236,0.0445,0.0349,0.0413,0.0607,0.0494,0.0371,0.0444,0.0638,0.0696,,633.5,LADR,0.0034709090910737257,0.5449340270455245,0.013505113846243576,312.0,186.0,129.85,LADR,0.0034709090910737257,0.5449340270455245,0.013505113846243576,278.0,186.0,0.0018914164685077265
950,15209,LANC,Return on Capital Employed,0.2235,0.2414,0.3287,0.2743,0.2451,0.1655,0.2065,0.2003,0.14,0.1518,0.1926,259.0,LANC,-0.013818787879439782,0.5181626908808019,0.05513963093819181,1093.0,681.0,260.33333333333337,LANC,-0.013818787879439782,0.5181626908808019,0.05513963093819181,1107.0,681.0,-0.007160380312321528
951,15225,LAND,Return on Capital Employed,0.0131,0.0231,0.0207,0.0402,0.0316,0.0225,0.0242,0.0212,0.0212,0.0455,,838.0,LAND,0.0013557575758212728,0.17298014221156066,0.009362910872159362,369.0,122.0,157.55,LAND,0.0013557575758212728,0.17298014221156066,0.009362910872159362,384.0,122.0,0.0002345191382699645
952,15241,LASR,Return on Capital Employed,,,-0.2377,0.0824,0.0806,-0.0185,-0.085,-0.0911,-0.1822,-0.1494,,1442.0,LASR,,,0.10956503134554382,,1084.0,,LASR,,,0.10956503134554382,,1084.0,
953,15257,LAUR,Return on Capital Employed,0.0278,0.0339,0.1421,0.0557,0.1214,0.0534,-0.0832,-0.0581,0.2046,0.1592,,235.5,LAUR,0.0,0.03122943138738621,0.08784730843913205,662.5,953.0,192.65833333333333,LAUR,0.0,0.03122943138738621,0.08784730843913205,662.5,953.0,0.0
954,15273,LAW,Return on Capital Employed,,,,,,-1.1127,-0.3342,-0.0883,-0.3002,-0.1993,,1491.0,LAW,,,0.3631604416783304,,1506.0,,LAW,,,0.3631604416783304,,1506.0,
955,15289,LAZR,Return on Capital Employed,,,,,-502.8143,-2.4933,-0.7279,-0.2809,-0.712,-1.3035,,1817.0,LAZR,,,186.97787964946028,,1830.0,,LAZR,,,186.97787964946028,,1830.0,
956,15305,LBPH,Return on Capital Employed,,,,,,,-0.2714,-0.2685,-0.697,-1.3299,,1820.0,LBPH,,,0.4339002362294817,,1553.0,,LBPH,,,0.4339002362294817,,1553.0,
957,15321,LBRT,Return on Capital Employed,,-0.0161,-0.1509,0.1778,0.205,0.1019,-0.1154,-0.1102,0.2188,0.3192,,59.0,LBRT,,,0.16267238681503007,,1282.0,,LBRT,,,0.16267238681503007,,1282.0,
958,15337,LC,Return on Capital Employed,0.0843,0.0953,0.0977,0.0916,0.0772,0.0911,-0.0218,0.0206,0.0299,0.0068,,1174.0,LC,-0.011315757576295977,0.6062522886114157,0.04174302456698604,1063.0,546.0,339.58333333333337,LC,-0.011315757576295977,0.6062522886114157,0.04174302456698604,1101.0,546.0,-0.006860203928001402
959,15353,LCNB,Return on Capital Employed,0.0154,0.0153,0.0161,0.0169,0.0155,0.0208,0.0184,0.0157,0.0173,0.0147,,1133.5,LCNB,0.0,0.023894131839912625,0.0017455371666051684,662.5,4.0,235.00833333333335,LCNB,0.0,0.023894131839912625,0.0017455371666051684,662.5,4.0,0.0
960,15369,LCTX,Return on Capital Employed,-0.7477,-0.8456,-1.6449,-0.4486,-0.3739,-0.1475,-0.2188,-0.3396,-0.1971,-0.2804,,1556.0,LCTX,0.0981060606106652,0.42389679829685767,0.4328054723544979,38.0,1552.0,240.16666666666663,LCTX,0.0981060606106652,0.42389679829685767,0.4328054723544979,40.0,1552.0,0.041586844986378435
961,15385,LCUT,Return on Capital Employed,0.0408,0.0802,0.0893,0.0469,0.0307,-0.0353,0.0364,0.086,0.044,0.0397,,894.0,LCUT,0.0,0.03702244706794966,0.03413479310029577,662.5,454.0,233.55833333333337,LCUT,0.0,0.03702244706794966,0.03413479310029577,662.5,454.0,0.0
962,15401,LE,Return on Capital Employed,0.1267,-0.0042,-0.1782,0.0304,0.0443,0.057,0.0552,0.1109,0.032,-0.1398,,1429.0,LE,0.0,0.012908092209276356,0.09384650286505088,662.5,994.0,314.05833333333334,LE,0.0,0.012908092209276356,0.09384650286505088,662.5,994.0,0.0
963,15417,LEGH,Return on Capital Employed,,,0.1131,0.1545,0.1544,0.1653,0.165,0.1894,0.2087,0.1479,,272.0,LEGH,,,0.026586906434371033,,343.0,,LEGH,,,0.026586906434371033,,343.0,
964,15433,LENZ,Return on Capital Employed,,,,,,0.0906,7.2051,-0.1802,-0.3261,-0.6787,,1767.0,LENZ,,,3.001765827375613,,1752.0,,LENZ,,,3.001765827375613,,1752.0,
965,15449,LESL,Return on Capital Employed,,,,,0.3598,0.3633,0.2976,0.2697,0.3129,0.1264,,339.5,LESL,,,0.07956807183509951,,905.0,,LESL,,,0.07956807183509951,,905.0,
966,15465,LEU,Return on Capital Employed,0.443,-0.3574,-0.1235,0.064,-0.7767,-0.1108,0.4418,0.5377,0.2665,0.2639,,91.0,LEU,0.0,0.1214459939351501,0.39265637712890894,662.5,1525.0,206.80833333333337,LEU,0.0,0.1214459939351501,0.39265637712890894,662.5,1525.0,0.0
967,15481,LFCR,Return on Capital Employed,0.1183,0.0796,-0.0594,0.0546,0.0551,0.0232,-0.1106,-0.0626,-0.1605,-0.3869,0.129,1644.0,LFCR,-0.041036363638303104,0.688311488333046,0.14207031216971405,1183.0,1216.0,442.0833333333334,LFCR,-0.041036363638303104,0.688311488333046,0.14207031216971405,1193.0,1216.0,-0.0282458005316565
968,15497,LFMD,Return on Capital Employed,3.7451,-0.2084,3.2474,-1.7949,-0.7102,8.3359,134.5756,-2.3742,7.6002,-0.7414,,1779.0,LFMD,0.0,0.031017439097289823,39.96477968060002,662.5,1822.0,390.4583333333333,LFMD,0.0,0.031017439097289823,39.96477968060002,662.5,1822.0,0.0
969,15513,LFST,Return on Capital Employed,,,,,,0.0588,-0.0149,-0.1625,-0.1065,-0.0913,,1374.0,LFST,,,0.07712567406512567,,882.0,,LFST,,,0.07712567406512567,,882.0,
970,15529,LGF-A,Return on Capital Employed,0.0929,0.0855,0.0056,-0.0042,0.0531,-0.0139,-0.0018,0.0248,-0.0002,-0.3658,-0.2897,1626.5,LGF-A,-0.028436363637707355,0.43920246070130153,0.12324481327828771,1165.5,1151.5,433.90000000000003,LGF-A,-0.028436363637707355,0.43920246070130153,0.12324481327828771,1145.5,1151.5,-0.012489320883078085
971,15545,LGF-B,Return on Capital Employed,0.0929,0.0855,0.0056,-0.0042,0.0531,-0.0139,-0.0018,0.0248,-0.0002,-0.3658,-0.2897,1626.5,LGF-B,-0.028436363637707355,0.43920246070130153,0.12324481327828771,1165.5,1151.5,433.90000000000003,LGF-B,-0.028436363637707355,0.43920246070130153,0.12324481327828771,1145.5,1151.5,-0.012489320883078085
972,15561,LGIH,Return on Capital Employed,0.1075,0.1438,0.1504,0.1776,0.152,0.1806,0.2415,0.2595,0.1408,0.1101,,397.0,LGIH,0.0,0.0780801882178832,0.04785715829424059,662.5,616.0,191.95833333333334,LGIH,0.0,0.0780801882178832,0.04785715829424059,662.5,616.0,0.0
973,15577,LGND,Return on Capital Employed,0.0322,0.0505,-0.0093,0.1061,0.188,0.5731,0.0134,0.0521,0.057,0.0768,,584.5,LGND,0.0,0.008610860905163054,0.16149997182662296,662.5,1281.0,243.95833333333334,LGND,0.0,0.008610860905163054,0.16149997182662296,662.5,1281.0,0.0
974,15593,LIF,Return on Capital Employed,,,,,,0.0026,-0.2445,-0.1291,-0.3624,-0.1098,,1395.0,LIF,,,0.12461650933965371,,1156.0,,LIF,,,0.12461650933965371,,1156.0,
975,15609,LILA,Return on Capital Employed,0.0712,0.0845,0.0146,-0.0207,0.0126,0.0164,-0.0225,0.0164,0.0374,0.0482,,815.0,LILA,0.0,0.07638212761234886,0.03333872972985024,662.5,438.5,224.88333333333333,LILA,0.0,0.07638212761234886,0.03333872972985024,662.5,438.5,0.0
